"id","title","publication_date","description","channel_id","channel_title","viewCount","likeCount","favoriteCount","commentCount","url"
"IUiEpGml-vM","[2 Kids Room] Ep.11 HAN X Seungmin","2022-04-04T10:59:56Z","[2 Kids Room(투키즈룸)] Ep.11 한 X 승민 (HAN X Seungmin)

✨ English, Japanese, Chinese, Spanish, Indonesian & Thai subtitles are available! 

🗨️[투키즈룸]  한 & 승민토크 타임라인💬 
00:00 청초한 댕댕이🤍와 으른 턱선 한이 🤭
00:29 마가린즈는 영원해!🧈
01:08 우리는 커피 칭구☕
02:40 한.또.사＜NEW! (한이 또 승민이한테 사과함)🙇🏻
04:32 질풍노도의 그 시절, 지갑 사건👛
05:32 🤲다른 길을 가지만 함께 가는 두 사람🤲
06:26 사건 발생! ⚡은밀한 그들 만의 눈빛 교환 👀 
08:00 말랑 짱쎈강쥐를 리스펙합니다🐶
08:45 날쎈 만능쿼카에게 의지합니다🐿️
09:44 한돌이와 동동이💯싱크로율 
11:05 나사🔩 다 갖다버린 승민이가 귀여워🥰
12:25 승민 충격고백💥 '공공즈랑 투키즈룸 미칠 것 같아..'
13:22 💛DAY6 형아들 사랑합니다💙
14:32 서로를 향한 신뢰의🐿️🐶
15:20 한쿼카 퍼핌 기습💋

Stray Kids ""ODDINARY""
iTunes & Apple Music: https://apple.co/3IqqKml
Spotify: https://spoti.fi/3ijBk40

✅ Listen to ＜ODDINARY＞ now!
http://Stray-Kids.lnk.to/ODDINARY

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#2KidsRoom #투키즈룸
#한 #HAN
#승민 #Seungmin
#YouMakeStrayKidsStay

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","650358","84981","0","1836","https://www.youtube.com/watch?v=IUiEpGml-vM"
"IUuHrZfqUaY","[Stray Kids : SKZ-TALKER] Ep.42","2021-09-28T10:59:56Z","[Stray Kids(스트레이 키즈) : SKZ-TALKER(슼즈토커)] Ep.42

Stray Kids THE 2ND ALBUM ""NOEASY""
iTunes & Apple Music: https://apple.co/3moxkm9
Spotify: https://spoti.fi/3Djh3VR

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#NOEASY
#소리꾼 #Thunderous
#SKZ_TALKER #슼즈토커 
#YouMakeStrayKidsStay

Copyrights 2021 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","1003209","114937","0","2657","https://www.youtube.com/watch?v=IUuHrZfqUaY"
"IvAEcgTLGiE","[Stray Kids: 제 9구역(The 9th)] EP.04","2018-02-07T12:00:38Z","[Stray Kids: 제 9구역(The 9th)] EP.04

Find Stray Kids ""Mixtape"" on iTunes & Apple Music: 
https://itunes.apple.com/us/album/mixtape/1332554816

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook:
https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's : https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#Mixtape

Copyrights 2018 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","620191","42685","0","1428","https://www.youtube.com/watch?v=IvAEcgTLGiE"
"IW83Sj7WweU","1️⃣4️⃣3️⃣ I LOVE YOU! 🐶🤟 #CASE143 #CASE143Challenge #CASE143챌린지 #StrayKids #스트레이키즈 #Seungmin #승민","2022-10-18T05:03:24Z","1️⃣4️⃣3️⃣ I LOVE YOU! 🐶🤟 #CASE143 #CASE143Challenge #CASE143챌린지 #StrayKids #스트레이키즈 #Seungmin #승민

💗Listen to ＜MAXIDENT＞ now!
⚡http://Stray-Kids.lnk.to/MAXIDENT 

Stray Kids ""MAXIDENT""
iTunes & Apple Music: https://stray-kids.lnk.to/MAXIDENT/AppleMusic
Spotify: https://stray-kids.lnk.to/MAXIDENT/Spotify

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#CASE143
#MAXIDENT
#StrayKidsComeback
#YouMakeStrayKidsStay

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","335953","65306","0","460","https://www.youtube.com/watch?v=IW83Sj7WweU"
"IwkRSthjm9c","[One Kid's Room(원키즈룸)] Ep.02 Seungmin","2019-12-21T12:59:55Z","[One Kid's Room(원키즈룸)] Ep.02 승민(Seungmin)

Stray Kids MINI ALBUM ""Clé : LEVANTER""
iTunes & Apple Music: https://apple.co/2P36wH7
Spotify: https://spoti.fi/2s6rYSu

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#Clé_LEVANTER 
#바람 #Levanter
#YouMakeStrayKidsStay

Copyrights 2019 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","806355","71550","0","1497","https://www.youtube.com/watch?v=IwkRSthjm9c"
"iXHbhT3z8Og","2023학년도 수능 응원 메시지 도착🍀💌 From. Stray Kids","2022-11-16T02:59:56Z","2023학년도 수능 응원 메시지 도착🍀💌 From. Stray Kids(스트레이 키즈)

✨ English, Japanese, Chinese, Spanish, Indonesian & Thai subtitles are available!

💗Listen to ＜MAXIDENT＞ now!
⚡http://Stray-Kids.lnk.to/MAXIDENT 

Stray Kids ""MAXIDENT""
iTunes & Apple Music: https://stray-kids.lnk.to/MAXIDENT/AppleMusic
Spotify: https://stray-kids.lnk.to/MAXIDENT/Spotify

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#YouMakeStrayKidsStay

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","303802","72601","0","2943","https://www.youtube.com/watch?v=iXHbhT3z8Og"
"J0H5oOS764c","[SKZ VLOG] Lee Know : LEE KNOW LOG 2","2021-05-04T10:59:56Z","[SKZ VLOG] 리노(Lee Know) : LEE KNOW LOG 2

Stray Kids Digital Single ""ALL IN (Korean Ver.)""
iTunes & Apple Music: https://apple.co/33fWGbG​
Spotify: https://spoti.fi/3nYlixn​

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids​
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/​
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/​
Stray Kids Official Twitter: https://twitter.com/Stray_Kids​
Stray Kids Official Fan's: https://fans.jype.com/StrayKids​

#StrayKids #스트레이키즈
#SKZVLOG #브이로그
#YouMakeStrayKidsStay

Copyrights 2021 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","1085793","171568","0","9605","https://www.youtube.com/watch?v=J0H5oOS764c"
"j2qXVzk2apg","Ep.03 베까왕 | [SKZ SONG CAMP] Howl in Harmony","2021-07-21T10:59:59Z","Ep.03 베까왕 | [SKZ SONG CAMP] Howl in Harmony

✨ English, Japanese, Chinese, Spanish, Indonesian & Thai subtitles are available! 

Stray Kids Digital Single ""Mixtape : 애"" 
iTunes & Apple Music: https://apple.co/3dc63xQ
Spotify: https://spoti.fi/3qykdyY

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids​ #SKZSONGCAMP
#HowlinHarmony #스트레이키즈​
#YouMakeStrayKidsStay​ 

Copyrights 2021 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","1887957","281815","0","17831","https://www.youtube.com/watch?v=j2qXVzk2apg"
"j6NmA5QDUYk","[Two Kids Room(투키즈룸)] Ep.04 Felix X I.N","2018-08-18T12:00:04Z","[Two Kids Room(투키즈룸)] Ep.04 필릭스X아이엔 (Felix X I.N)

Stray Kids 2ND MINI ALBUM ""I am WHO""
Spotify: https://goo.gl/HVE5Bh
iTunes & Apple Music: https://goo.gl/M4kKXs

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#IamWHO #MyPace

Copyrights 2018 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","590181","50720","0","1056","https://www.youtube.com/watch?v=j6NmA5QDUYk"
"JaTH_bA6szw","[Beyond LIVE - Stray Kids 'Unlock : GO LIVE IN LIFE'] Moving Poster Hyunjin Ver.","2020-11-08T05:59:55Z","[Beyond LIVE - Stray Kids(스트레이 키즈) 'Unlock : GO LIVE IN LIFE'] Moving Poster 현진(Hyunjin) Ver.

Beyond LIVE + VOD + OFFICIAL MERCHANDISE (Global)
https://bit.ly/2HTnEhS
Beyond LIVE + VOD + OFFICIAL MERCHANDISE (Korea)
https://bit.ly/32aF0NY

Stray Kids The 1st Album Repackage ""IN生""
iTunes & Apple Music: https://apple.co/2Fz8NaM
Spotify: https://spoti.fi/2Frc0cG

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈 
#UnlockGOLIVEINLIFE 
#StrayKidsOnlineConcert
#BackDoor #백도어
#INLIFE #IN生 
#YouMakeStrayKidsStay

Copyrights 2020 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","567680","147550","0","2684","https://www.youtube.com/watch?v=JaTH_bA6szw"
"JcwdXhHJ_fE","슼둥오락관 (SKZ Variety Games) #1｜🌕HAPPY CHUSEOK🌕 WITH Stray Kids","2022-09-10T10:59:56Z","슼둥오락관 (SKZ Variety Games) #1｜🌕HAPPY CHUSEOK🌕 WITH Stray Kids(스트레이 키즈)

✨ English, Japanese, Chinese, Spanish, Indonesian & Thai subtitles are available!

💗Listen to ＜MAXIDENT＞ now!
⚡http://Stray-Kids.lnk.to/MAXIDENT 

Stray Kids ""MAXIDENT""
iTunes & Apple Music: https://stray-kids.lnk.to/MAXIDENT/AppleMusic
Spotify: https://stray-kids.lnk.to/MAXIDENT/Spotify

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#슼둥오락관 #SKZVarietyGames
#추석 #CHUSEOK 
#MAXIDENT
#StrayKidsComeback
#YouMakeStrayKidsStay

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","1667564","185500","0","4232","https://www.youtube.com/watch?v=JcwdXhHJ_fE"
"jG45eqF0wIY","Seungmin ""Ghost"" Cover (원곡 : Justin Bieber) | [Stray Kids : SKZ-RECORD]","2022-07-14T14:59:57Z","승민(Seungmin) ""Ghost"" Cover (원곡 : Justin Bieber) | [Stray Kids(스트레이 키즈) : SKZ-RECORD(슼즈 레코드)]

Stray Kids ""ODDINARY""
iTunes & Apple Music: https://apple.co/3IqqKml
Spotify: https://spoti.fi/3ijBk40

✅ Listen to ＜ODDINARY＞ now!
http://Stray-Kids.lnk.to/ODDINARY

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈 
#SKZ_RECORD #슼즈레코드
#승민 #Seungmin
#YouMakeStrayKidsStay

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","3313454","389728","0","28979","https://www.youtube.com/watch?v=jG45eqF0wIY"
"JGPlEpvkd50","Stray Kids ""부작용(Side Effects)"" M/V MAKING FILM","2019-06-26T11:00:00Z","Stray Kids(스트레이 키즈) ""부작용(Side Effects)"" M/V MAKING FILM

Stray Kids SPECIAL ALBUM ""Clé 2 : Yellow Wood""
iTunes & Apple Music: https://apple.co/2KpEEvN
Spotify: https://spoti.fi/2WRKLL5

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#Clé2_YellowWood 
#부작용 #SideEffects

Copyrights 2019 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","916248","128913","0","2917","https://www.youtube.com/watch?v=JGPlEpvkd50"
"jH0OBt-nO1k","Stray Kids ""CASE 143"" M/V Reaction","2022-10-08T02:59:57Z","Stray Kids(스트레이 키즈) ""CASE 143"" M/V Reaction

✨ English, Japanese, Chinese, Spanish, Indonesian & Thai subtitles are available!

💗Listen to ＜MAXIDENT＞ now!
⚡http://Stray-Kids.lnk.to/MAXIDENT 

Stray Kids ""MAXIDENT""
iTunes & Apple Music: https://stray-kids.lnk.to/MAXIDENT/AppleMusic
Spotify: https://stray-kids.lnk.to/MAXIDENT/Spotify

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#MAXIDENT
#CASE143
#StrayKidsComeback
#YouMakeStrayKidsStay

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","1860863","268258","0","4662","https://www.youtube.com/watch?v=jH0OBt-nO1k"
"Jj0zWmnh8CA","[SKZ VLOG] Lee Know : LEE KNOW LOG","2020-08-26T10:59:54Z","[SKZ VLOG] 리노(Lee Know) : LEE KNOW LOG

Stray Kids THE 1ST ALBUM ""GO生""
iTunes & Apple Music: https://apple.co/3ebMDYj
Spotify: https://spoti.fi/3ddIDVT
Stray Kids ‘GO LIVE’ Limited Version: https://geni.us/StrayKidsGLCD
Download Stray Kids 'GO LIVE': https://orcd.co/golive

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#SKZVLOG #브이로그
#YouMakeStrayKidsStay

Copyrights 2020 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","1072045","142405","0","5920","https://www.youtube.com/watch?v=Jj0zWmnh8CA"
"jJ9nG1LKWJ0","슼즈로운 제주생활 (SKZful Days in Jeju) #5｜[SKZ CODE] Ep.24","2022-08-17T11:00:00Z","슼즈로운 제주생활 (SKZful Days in Jeju) #5｜[SKZ CODE(스키즈 코드)] Ep.24

✨ English, Japanese, Chinese, Spanish, Indonesian & Thai subtitles are available!

[Aewol Coastal Road]
Address: Aewolhaean-ro, Aewol-eup, Jeju-si
If you drive about 10 minutes on the west Ilju Road, you will meet the Aewol Coastal Road, which zigzags up and down its way to Aewol for about 10km. Yes, this is the road the Stray Kids members drove on listening to exciting music!
The curve of the road is its specialty and ensures that the drive is a charming one. The view of the black rocks, which look like sculptures, as well as the large and small cliffs, is so beautiful that you will not be able to take your eyes off it while you’re driving. 
If you turn the corner of the starting point of the road, you will see the ocean, beautiful restaurants, coffee shops, and accommodation facilities. Why don't you stop by and chill with a cup of tea?

Stray Kids ""Mixtape : Time Out""
iTunes & Apple Music: https://stray-kids.lnk.to/MixtapeTimeOut/AppleMusic
Spotify: https://stray-kids.lnk.to/MixtapeTimeOut/Spotify

🌊Listen to ＜Mixtape : Time Out＞ now!
✨http://Stray-Kids.lnk.to/MixtapeTimeOut

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#스키즈코드 #SKZCODE
#슼즈로운제주생활
#SKZfulDaysinJeju
#YouMakeStrayKidsStay

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","1900386","178916","0","3891","https://www.youtube.com/watch?v=jJ9nG1LKWJ0"
"jNc4tyT0JLw","Stray Kids ""소리꾼(Thunderous)"" M/V MAKING FILM 2","2021-08-29T10:59:59Z","Stray Kids(스트레이 키즈) ""소리꾼(Thunderous)"" M/V MAKING FILM 2

Stray Kids THE 2ND ALBUM ""NOEASY""
iTunes & Apple Music: https://apple.co/3moxkm9
Spotify: https://spoti.fi/3Djh3VR

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #NOEASY #소리꾼
#스트레이키즈
#Thunderous
#StrayKidsComeback
#YouMakeStrayKidsStay

Copyrights 2021 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","2622584","250566","0","4816","https://www.youtube.com/watch?v=jNc4tyT0JLw"
"JNcXA4koNqE","[♥ Kids Room(하트키즈룸)] Ep.03 Changbin","2020-09-26T10:59:55Z","[♥ Kids Room(하트키즈룸)] Ep.03 창빈(Changbin)

Stray Kids The 1st Album Repackage ""IN生""
iTunes & Apple Music: https://apple.co/2Fz8NaM
Spotify: https://spoti.fi/2Frc0cG

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #IN生 
#하트키즈룸 #HeartKidsRoom 
#BackDoor #백도어
#스트레이키즈 #INLIFE
#YouMakeStrayKidsStay

Copyrights 2020 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","830480","77891","0","2181","https://www.youtube.com/watch?v=JNcXA4koNqE"
"jNm-F337lM0","찬이의 “방” 🐺 Ep. 183","2022-11-13T17:39:54Z","찬이의 “방” 🐺 Ep. 183 (Channie's ""Room"" 🐺 Ep. 183) 

💗Listen to ＜MAXIDENT＞ now!
⚡http://Stray-Kids.lnk.to/MAXIDENT 

Stray Kids ""MAXIDENT""
iTunes & Apple Music: https://stray-kids.lnk.to/MAXIDENT/AppleMusic
Spotify: https://stray-kids.lnk.to/MAXIDENT/Spotify

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#찬이의방 #ChanniesRoom
#YouMakeStrayKidsStay

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","765905","131073","0","1962","https://www.youtube.com/watch?v=jNm-F337lM0"
"jpnpPXT4Tug","[SKZ VLOG] HAN : 뿌듯한 일상로그","2022-02-03T10:59:58Z","[SKZ VLOG] 한(HAN) : 뿌듯한 일상로그

✨ English, Japanese, Chinese, Spanish, Indonesian & Thai subtitles are available! 

Stray Kids BEST ALBUM ""SKZ2021""
iTunes & Apple Music: https://apple.co/3yQ4bEJ
Spotify: https://spoti.fi/32sQ4ZY

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈 
#SKZVLOG #브이로그
#YouMakeStrayKidsStay

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","905688","155531","0","4767","https://www.youtube.com/watch?v=jpnpPXT4Tug"
"jQv0U8DhIS0","[Two Kids Song(투키즈송)] Ep.01","2020-06-27T10:59:55Z","[Two Kids Song(투키즈송)] Ep.01 

Stray Kids THE 1ST ALBUM ""GO生""
iTunes & Apple Music: https://apple.co/3ebMDYj
Spotify: https://spoti.fi/3ddIDVT
Stray Kids ‘GO LIVE’ Limited Version: https://geni.us/StrayKidsGLCD
Download Stray Kids 'GO LIVE': https://orcd.co/golive

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #神메뉴
#TwoKidsSong #투키즈송 
#GO生#GodsMenu
#스트레이키즈 #GOLIVE  
#StrayKidsComeback
#YouMakeStrayKidsStay

Copyrights 2020 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","935231","102798","0","3684","https://www.youtube.com/watch?v=jQv0U8DhIS0"
"jRL9J-S78yE","Lee Know ""DAWN(새벽)"" | [Stray Kids : SKZ-PLAYER]","2019-07-03T15:54:01Z","리노(Lee Know) ""새벽(DAWN)"" | [Stray Kids(스트레이 키즈) : SKZ-PLAYER(슼즈 플레이어)]

[LEE KNOW's Comment]
안녕하세요, Stray Kids 리노입니다.
새벽까지 안무 연습을 할 때가 많아, ‘새벽’이라는 시간에 대해 생각을 한 적이 있습니다. 제가 느낀 새벽은 밤과 아침이라는 시간이 공존했습니다. 음악적 소스에 동작을 추가하여 밤과 아침의 상반된 분위기를 표현해보았습니다.
짧은 기간이었지만 음악과 안무를 직접 준비하면서 여러분께 다른 모습을 보여드리려고 열심히 노력했습니다. 재미있게 봐주세요!

Stray Kids SPECIAL ALBUM ""Clé 2 : Yellow Wood""
iTunes & Apple Music: https://apple.co/2KpEEvN
Spotify: https://spoti.fi/2WRKLL5

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#Clé2_YellowWood 
#부작용 #SideEffects

Copyrights 2019 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","3132037","374412","0","39040","https://www.youtube.com/watch?v=jRL9J-S78yE"
"JU5-Uog9Qfk","[Two Kids Room(투키즈룸)] VOL.5 Ep.01 Bang Chan X HAN","2019-10-12T12:00:01Z","[Two Kids Room(투키즈룸)] VOL.5 Ep.01 방찬 X 한(Bang Chan X HAN)

Stray Kids Digital Single ""Double Knot""
iTunes & Apple Music: https://apple.co/2Ou89xD
Spotify: https://spoti.fi/2ohG9Tm

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#DoubleKnot
#YouMakeStrayKidsStay

Copyrights 2019 ⓒ JYP Entertainment. All Rights Reserved.","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","396969","39076","0","1288","https://www.youtube.com/watch?v=JU5-Uog9Qfk"
